 Match ID  innings         team   opposition                   name  overs  balls  maidens  conceded  wickets  economy  dots  fours  sixes  wides  noballs
  1273754        1  New Zealand      England            GD Phillips    1.0    6.0      0.0      11.0      0.0    11.00   1.0    2.0    0.0    0.0      0.0
  1273754        2      England  New Zealand              CR Woakes    4.0   24.0      1.0      36.0      2.0     9.00  11.0    3.0    2.0    0.0      0.0
  1273754        2      England  New Zealand              CJ Jordan    3.0   18.0      0.0      31.0      0.0    10.33   9.0    2.0    2.0    3.0      0.0
  1273754        2      England  New Zealand              AU Rashid    4.0   24.0      0.0      39.0      1.0     9.75   7.0    2.0    3.0    0.0      0.0
  1273754        2      England  New Zealand                MA Wood    4.0   24.0      0.0      34.0      0.0     8.50   5.0    2.0    1.0    0.0      1.0
  1273754        2      England  New Zealand         LS Livingstone    4.0   24.0      0.0      22.0      2.0     5.50  12.0    2.0    0.0    1.0      0.0
  1263709        1      Austria   Luxembourg             Aqib Iqbal    4.0   24.0      0.0      26.0      1.0     6.50  11.0    2.0    0.0    4.0      0.0
  1263709        1      Austria   Luxembourg           Sahel Zadran    4.0   24.0      0.0      18.0      0.0     4.50  11.0    0.0    0.0    2.0      0.0
  1263709        1      Austria   Luxembourg          Jaweed Sadran    3.0   18.0      0.0      28.0      1.0     9.33   5.0    2.0    0.0    6.0      0.0
  1263709        1      Austria   Luxembourg   LP Kasturiarachchige    4.0   24.0      0.0      26.0      0.0     6.50   NaN    NaN    NaN    1.0      0.0
  1263709        1      Austria   Luxembourg       M Simpson-Parker    1.0    6.0      0.0      10.0      0.0    10.00   1.0    1.0    0.0    2.0      0.0
  1263709        1      Austria   Luxembourg        Razmal Shigiwal    4.0   24.0      0.0      28.0      2.0     7.00  10.0    3.0    0.0    4.0      0.0
  1263709        2   Luxembourg      Austria                WJ Cope    2.0   12.0      0.0      13.0      0.0     6.50   3.0    0.0    0.0    0.0      0.0
  1263709        2   Luxembourg      Austria                 S Vats    2.0   12.0      0.0      21.0      0.0    10.50   3.0    1.0    1.0    2.0      0.0
  1263709        2   Luxembourg      Austria                M Dixit    2.0   12.0      0.0      17.0      0.0     8.50   2.0    1.0    0.0    1.0      0.0
  1263709        2   Luxembourg      Austria                 V Vijh    1.3    9.0      0.0       8.0      2.0     5.33   4.0    0.0    0.0    1.0      0.0
   412680        1   Bangladesh     Pakistan       Mashrafe Mortaza    4.0   24.0      0.0      39.0      0.0     9.75   6.0    4.0    1.0    1.0      0.0
   412680        1   Bangladesh     Pakistan           Abdur Razzak    4.0   24.0      0.0      41.0      0.0    10.25   4.0    4.0    1.0    0.0      0.0
   412680        1   Bangladesh     Pakistan          Shafiul Islam    4.0   24.0      0.0      25.0      1.0     6.25  10.0    2.0    0.0    0.0      0.0
   412680        1   Bangladesh     Pakistan            Naeem Islam    2.0   12.0      0.0      18.0      0.0     9.00   2.0    2.0    0.0    0.0      0.0
   412680        1   Bangladesh     Pakistan        Shakib Al Hasan    4.0   24.0      0.0      27.0      2.0     6.75   6.0    2.0    0.0    0.0      0.0
   412680        1   Bangladesh     Pakistan       Sohrawordi Shuvo    1.0    6.0      0.0      12.0      0.0    12.00   2.0    1.0    1.0    0.0      0.0
   412680        1   Bangladesh     Pakistan      Mohammad Ashraful    1.0    6.0      0.0       8.0      0.0     8.00   1.0    1.0    0.0    0.0      0.0
   412680        2     Pakistan   Bangladesh          Mohammad Amir    4.0   24.0      0.0      16.0      2.0     4.00  14.0    2.0    0.0    0.0      0.0
   412680        2     Pakistan   Bangladesh          Mohammad Sami    4.0   24.0      0.0      29.0      3.0     7.25   9.0    3.0    0.0    1.0      0.0
   412680        2     Pakistan   Bangladesh        Mohammad Hafeez    3.0   18.0      0.0      28.0      1.0     9.33   6.0    0.0    2.0    1.0      0.0
   412680        2     Pakistan   Bangladesh           Abdul Razzaq    2.0   12.0      0.0      23.0      0.0    11.50   3.0    2.0    1.0    0.0      1.0
   412680        2     Pakistan   Bangladesh            Saeed Ajmal    3.0   18.0      0.0      18.0      1.0     6.00   9.0    2.0    0.0    1.0      0.0
   412680        2     Pakistan   Bangladesh          Shahid Afridi    4.0   24.0      0.0      37.0      0.0     9.25   8.0    2.0    2.0    0.0      0.0
   439497        1  Netherlands       Canada            E Schiferli    3.0   18.0      0.0      27.0      1.0     9.00   6.0    3.0    0.0    1.0      0.0
   439497        1  Netherlands       Canada       Mudassar Bukhari    4.0   24.0      0.0      25.0      1.0     6.25  10.0    2.0    0.0    0.0      0.0
   439497        1  Netherlands       Canada       RN ten Doeschate    4.0   24.0      0.0      30.0      1.0     7.50   9.0    3.0    0.0    1.0      0.0
   439497        1  Netherlands       Canada              PW Borren    3.0   18.0      0.0      25.0      0.0     8.33   2.0    2.0    0.0    0.0      0.0
   439497        1  Netherlands       Canada             PM Seelaar    4.0   24.0      0.0      18.0      2.0     4.50  11.0    1.0    0.0    0.0      0.0
   439497        1  Netherlands       Canada          DLS van Bunge    2.0   12.0      0.0      14.0      1.0     7.00   3.0    0.0    1.0    0.0      0.0
   439497        2       Canada  Netherlands             HS Baidwan    4.0   24.0      0.0      27.0      1.0     6.75  14.0    4.0    0.0    3.0      0.0
   439497        2       Canada  Netherlands         Khurram Chohan    3.1   19.0      0.0      32.0      0.0    10.10   7.0    6.0    0.0    0.0      0.0
   439497        2       Canada  Netherlands               U Bhatti    4.0   24.0      0.0      26.0      1.0     6.50   7.0    2.0    0.0    1.0      0.0
   439497        2       Canada  Netherlands             S Dhaniram    2.0   12.0      0.0      14.0      0.0     7.00   3.0    0.0    1.0    0.0      0.0
   439497        2       Canada  Netherlands             JM Davison    4.0   24.0      0.0      24.0      1.0     6.00   5.0    1.0    0.0    0.0      0.0
   439497        2       Canada  Netherlands                H Patel    1.0    6.0      0.0       7.0      0.0     7.00   0.0    0.0    0.0    0.0      0.0
   439497        2       Canada  Netherlands            GEF Barnett    1.0    6.0      0.0      11.0      0.0    11.00   1.0    1.0    0.0    1.0      0.0
   520597        1  New Zealand South Africa            NL McCullum    4.0   24.0      0.0      16.0      1.0     4.00  12.0    1.0    0.0    0.0      0.0
   520597        1  New Zealand South Africa               KD Mills    4.0   24.0      0.0      44.0      0.0    11.00   8.0    4.0    3.0    0.0      0.0
   520597        1  New Zealand South Africa             TG Southee    4.0   24.0      0.0      28.0      3.0     7.00   7.0    3.0    0.0    0.0      0.0
   520597        1  New Zealand South Africa                RM Hira    2.0   12.0      0.0      12.0      1.0     6.00   3.0    0.0    0.0    0.0      0.0
   520597        1  New Zealand South Africa          DAJ Bracewell    3.0   18.0      0.0      10.0      0.0     3.33   8.0    0.0    0.0    0.0      0.0
   520597        1  New Zealand South Africa          KS Williamson    2.0   12.0      0.0      27.0      0.0    13.50   5.0    0.0    4.0    0.0      0.0
   520597        1  New Zealand South Africa               RJ Nicol    1.0    6.0      0.0       3.0      0.0     3.00   3.0    0.0    0.0    0.0      0.0
   520597        2 South Africa  New Zealand              JA Morkel    3.0   18.0      0.0      20.0      0.0     6.66   9.0    1.0    1.0    0.0      0.0
   520597        2 South Africa  New Zealand            LL Tsotsobe    3.0   18.0      0.0      28.0      0.0     9.33   6.0    2.0    2.0    0.0      0.0
   520597        2 South Africa  New Zealand               M Morkel    4.0   24.0      1.0      26.0      1.0     6.50  12.0    1.0    1.0    1.0      1.0
   520597        2 South Africa  New Zealand                J Botha    3.2   20.0      0.0      24.0      0.0     7.20   4.0    2.0    0.0    0.0      0.0
   520597        2 South Africa  New Zealand               J Theron    4.0   24.0      0.0      27.0      1.0     6.75   7.0    1.0    0.0    1.0      1.0
   520597        2 South Africa  New Zealand              JP Duminy    2.0   12.0      0.0      20.0      1.0    10.00   2.0    3.0    0.0    0.0      0.0
  1298173        1      England    Sri Lanka              BA Stokes    3.0   18.0      0.0      24.0      1.0     8.00   8.0    1.0    2.0    0.0      0.0
  1298173        1      England    Sri Lanka              CR Woakes    3.0   18.0      0.0      24.0      1.0     8.00   5.0    3.0    0.0    1.0      0.0
  1298173        1      England    Sri Lanka                MA Wood    3.0   18.0      0.0      26.0      3.0     8.66   8.0    1.0    2.0    1.0      0.0
  1298173        1      England    Sri Lanka              SM Curran    4.0   24.0      0.0      27.0      1.0     6.75  10.0    2.0    1.0    0.0      0.0
  1390167        1      Croatia      Hungary           A Maheshwari    3.0   18.0      0.0      31.0      0.0    10.33   6.0    2.0    2.0    2.0      0.0
  1298173        1      England    Sri Lanka              AU Rashid    4.0   24.0      0.0      16.0      1.0     4.00  11.0    0.0    0.0    0.0      0.0
  1390167        1      Croatia      Hungary            Naseem Khan    4.0   24.0      0.0      25.0      1.0     6.25  13.0    1.0    2.0    0.0      0.0
  1298173        1      England    Sri Lanka         LS Livingstone    2.0   12.0      0.0      16.0      0.0     8.00   2.0    0.0    1.0    0.0      0.0
  1390167        1      Croatia      Hungary           Sohail Ahmad    4.0   24.0      0.0      63.0      2.0    15.75   4.0    3.0    6.0    4.0      0.0
  1298173        1      England    Sri Lanka                 MM Ali    1.0    6.0      0.0       5.0      0.0     5.00   1.0    0.0    0.0    0.0      0.0
  1390167        1      Croatia      Hungary               WK Bitis    4.0   24.0      0.0      39.0      2.0     9.75   4.0    4.0    1.0    0.0      0.0
  1298173        2    Sri Lanka      England           M Theekshana    4.0   24.0      0.0      22.0      0.0     5.50  11.0    1.0    0.0    1.0      0.0
  1390167        1      Croatia      Hungary                V Zanko    2.0   12.0      0.0      25.0      0.0    12.50   2.0    1.0    2.0    0.0      1.0
  1077947        1     Pakistan  West Indies             Imad Wasim    3.0   18.0      0.0      12.0      1.0     4.00   9.0    1.0    0.0    0.0      0.0
  1298173        2    Sri Lanka      England            CAK Rajitha    3.0   18.0      0.0      40.0      0.0    13.33   4.0    5.0    1.0    2.0      0.0
  1390167        1      Croatia      Hungary             CG Osborne    3.0   18.0      0.0      25.0      3.0     8.33   4.0    1.0    1.0    0.0      0.0
  1077947        1     Pakistan  West Indies        Mohammad Hafeez    1.0    6.0      0.0       8.0      0.0     8.00   3.0    0.0    1.0    0.0      0.0
  1298173        2    Sri Lanka      England           CBRLS Kumara    3.4   22.0      0.0      24.0      2.0     6.54  11.0    3.0    0.0    0.0      1.0
  1390167        2      Hungary      Croatia            SA Mohandas    4.0   24.0      0.0      33.0      3.0     8.25  12.0    4.0    1.0    0.0      0.0
  1077947        1     Pakistan  West Indies          Sohail Tanvir    4.0   24.0      0.0      21.0      1.0     5.25  12.0    2.0    0.0    1.0      1.0
  1298173        2    Sri Lanka      England           PWH de Silva    4.0   24.0      0.0      23.0      2.0     5.75  11.0    1.0    1.0    0.0      0.0
  1390167        2      Hungary      Croatia              A Prashar    3.0   18.0      0.0      11.0      2.0     3.66  13.0    0.0    1.0    1.0      0.0
  1077947        1     Pakistan  West Indies              Hasan Ali    4.0   24.0      0.0      25.0      1.0     6.25  13.0    2.0    1.0    0.0      0.0
  1298173        2    Sri Lanka      England            DM de Silva    4.0   24.0      0.0      24.0      2.0     6.00   7.0    1.0    0.0    0.0      0.0
  1390167        2      Hungary      Croatia           Sheikh Rasik    2.0   12.0      0.0      10.0      1.0     5.00   5.0    1.0    0.0    0.0      0.0
  1077947        1     Pakistan  West Indies            Shadab Khan    4.0   24.0      0.0       7.0      3.0     1.75  17.0    0.0    0.0    0.0      0.0
  1298173        2    Sri Lanka      England           KIC Asalanka    1.0    6.0      0.0       8.0      0.0     8.00   1.0    1.0    0.0    0.0      0.0
  1390167        2      Hungary      Croatia             BP Adapaka    2.0   12.0      0.0       4.0      0.0     2.00   9.0    0.0    0.0    0.0      0.0
  1077947        1     Pakistan  West Indies             Wahab Riaz    4.0   24.0      0.0      35.0      1.0     8.75  11.0    3.0    2.0    2.0      0.0
  1390167        2      Hungary      Croatia            Abbas Ghani    2.0   12.0      1.0       2.0      2.0     1.00  11.0    0.0    0.0    1.0      0.0
  1077947        2  West Indies     Pakistan               S Badree    4.0   24.0      0.0      24.0      1.0     6.00  14.0    2.0    1.0    1.0      0.0
  1390167        2      Hungary      Croatia            A Kheterpal    1.4   10.0      0.0       2.0      1.0     1.20  10.0    0.0    0.0    2.0      0.0
  1077947        2  West Indies     Pakistan              JO Holder    3.1   19.0      0.0      27.0      2.0     8.52   8.0    5.0    0.0    0.0      0.0
  1077947        2  West Indies     Pakistan              SP Narine    4.0   24.0      0.0      22.0      0.0     5.50  10.0    2.0    0.0    0.0      0.0
  1077947        2  West Indies     Pakistan          CR Brathwaite    3.0   18.0      0.0      18.0      1.0     6.00   6.0    0.0    1.0    0.0      0.0
  1077947        2  West Indies     Pakistan           KOK Williams    2.0   12.0      0.0      14.0      0.0     7.00   6.0    1.0    0.0    1.0      1.0
  1077947        2  West Indies     Pakistan             KA Pollard    1.0    6.0      0.0      10.0      0.0    10.00   1.0    1.0    0.0    1.0      0.0
   682963        1        India South Africa                B Kumar    4.0   24.0      0.0      33.0      1.0     8.25  10.0    4.0    1.0    1.0      0.0
   682963        1        India South Africa              MM Sharma    3.0   18.0      0.0      34.0      0.0    11.33   5.0    4.0    1.0    0.0      0.0
   682963        1        India South Africa               R Ashwin    4.0   24.0      0.0      22.0      3.0     5.50  13.0    0.0    2.0    1.0      0.0
   682963        1        India South Africa              RA Jadeja    2.0   12.0      0.0       8.0      0.0     4.00   4.0    0.0    0.0    0.0      0.0
   682963        1        India South Africa               SK Raina    4.0   24.0      0.0      35.0      0.0     8.75   4.0    2.0    1.0    1.0      0.0
   682963        1        India South Africa               A Mishra    3.0   18.0      0.0      36.0      0.0    12.00   3.0    4.0    1.0    0.0      1.0
   682963        2 South Africa        India              JP Duminy    3.0   18.0      0.0      29.0      0.0     9.66   4.0    3.0    1.0    1.0      0.0
   682963        2 South Africa        India              JA Morkel    2.0   12.0      0.0      17.0      0.0     8.50   3.0    2.0    0.0    0.0      0.0
   682963        2 South Africa        India               DW Steyn    3.1   19.0      0.0      36.0      0.0    11.36   3.0    4.0    1.0    2.0      0.0
   682963        2 South Africa        India           BE Hendricks    4.0   24.0      0.0      31.0      2.0     7.75  10.0    4.0    0.0    3.0      0.0
   682963        2 South Africa        India             WD Parnell    3.0   18.0      0.0      33.0      1.0    11.00   5.0    2.0    2.0    2.0      0.0
   682963        2 South Africa        India            Imran Tahir    4.0   24.0      0.0      30.0      1.0     7.50   4.0    1.0    1.0    1.0      0.0
  1336049        1  New Zealand      England               AF Milne    4.0   24.0      0.0      23.0      0.0     5.75  10.0    2.0    0.0    0.0      0.0
  1336049        1  New Zealand      England             TG Southee    4.0   24.0      0.0      48.0      1.0    12.00  11.0    3.0    5.0    0.0      0.0
  1336049        1  New Zealand      England             MJ Santner    4.0   24.0      0.0      36.0      1.0     9.00   8.0    4.0    1.0    1.0      0.0
  1336049        1  New Zealand      England            LH Ferguson    4.0   24.0      0.0      43.0      0.0    10.75  12.0    5.0    2.0    1.0      1.0
  1336049        1  New Zealand      England               IS Sodhi    4.0   24.0      0.0      44.0      2.0    11.00   6.0    2.0    4.0    0.0      0.0
  1336049        2      England  New Zealand              SM Curran    3.0   18.0      0.0      18.0      1.0     6.00   8.0    2.0    0.0    1.0      1.0
  1336049        2      England  New Zealand           AAP Atkinson    2.5   17.0      0.0      20.0      4.0     7.05   8.0    1.0    1.0    0.0      0.0
  1336049        2      England  New Zealand               BA Carse    2.0   12.0      0.0      16.0      1.0     8.00   4.0    2.0    0.0    1.0      0.0
  1336049        2      England  New Zealand              AU Rashid    3.0   18.0      0.0      18.0      2.0     6.00   6.0    1.0    0.0    0.0      0.0
  1336049        2      England  New Zealand                 MM Ali    1.0    6.0      0.0       9.0      0.0     9.00   1.0    1.0    0.0    0.0      0.0
  1336049        2      England  New Zealand         LS Livingstone    1.0    6.0      0.0      16.0      1.0    16.00   1.0    2.0    1.0    0.0      0.0
  1336049        2      England  New Zealand               WG Jacks    1.0    6.0      0.0       5.0      1.0     5.00   1.0    0.0    0.0    0.0      0.0
  1286672        1       Panama       Belize                KB Ahir    4.0   24.0      0.0      22.0      3.0     5.50  14.0    1.0    1.0    1.0      0.0
  1286672        1       Panama       Belize         Abdullah Jasat    4.0   24.0      0.0      27.0      2.0     6.75  11.0    4.0    0.0    1.0      0.0
  1286672        1       Panama       Belize                 N Ahir    4.0   24.0      0.0      22.0      1.0     5.50  10.0    2.0    0.0    1.0      0.0
  1286672        1       Panama       Belize          Irfan Hafejee    3.0   18.0      0.0      19.0      1.0     6.33  11.0    1.0    1.0    1.0      1.0
  1286672        1       Panama       Belize          Yusuf Ebrahim    2.0   12.0      0.0      19.0      0.0     9.50   4.0    1.0    1.0    2.0      0.0
  1286672        1       Panama       Belize                 D Ahir    3.0   18.0      0.0      23.0      0.0     7.66   6.0    1.0    1.0    0.0      0.0
  1286672        2       Belize       Panama          Garret Banner    4.0   24.0      1.0      19.0      1.0     4.75  15.0    2.0    0.0    2.0      0.0
  1286672        2       Belize       Panama             TW Samuels    2.0   12.0      0.0      18.0      0.0     9.00   7.0    2.0    0.0    2.0      0.0
  1286672        2       Belize       Panama               KJ Young    4.0   24.0      0.0      18.0      0.0     4.50  12.0    2.0    0.0    0.0      0.0
  1286672        2       Belize       Panama            ML Castillo    4.0   24.0      1.0      20.0      2.0     5.00  15.0    3.0    0.0    0.0      0.0
  1286672        2       Belize       Panama          TJ Stephenson    2.0   12.0      0.0      12.0      2.0     6.00   4.0    1.0    0.0    0.0      0.0
  1286672        2       Belize       Panama          BS Stephenson    3.0   18.0      0.0      25.0      3.0     8.33   8.0    2.0    1.0    0.0      0.0
  1286672        2       Belize       Panama              NN Banner    1.0    6.0      0.0      14.0      0.0    14.00   0.0    2.0    0.0    0.0      0.0
  1361770        1     Malaysia       Kuwait          Rizwan Haider    4.0   24.0      0.0      37.0      2.0     9.25  10.0    5.0    1.0    1.0      0.0
  1361770        1     Malaysia       Kuwait           S Vijay Unni    4.0   24.0      0.0      15.0      3.0     3.75  13.0    1.0    0.0    0.0      0.0
  1361770        1     Malaysia       Kuwait         Muhammad Wafiq    4.0   24.0      0.0      43.0      1.0    10.75   9.0    2.0    4.0    2.0      0.0
  1361770        1     Malaysia       Kuwait             Fitri Sham    4.0   24.0      0.0      23.0      2.0     5.75  11.0    1.0    1.0    1.0      0.0
  1361770        1     Malaysia       Kuwait             S Muniandy    3.0   18.0      0.0      26.0      1.0     8.66   9.0    4.0    1.0    0.0      0.0
  1361770        1     Malaysia       Kuwait        Virandeep Singh    1.0    6.0      0.0       7.0      0.0     7.00   2.0    1.0    0.0    0.0      0.0
  1361770        2       Kuwait     Malaysia               YI Patel    2.0   12.0      0.0      22.0      0.0    11.00   4.0    3.0    1.0    0.0      0.0
  1361770        2       Kuwait     Malaysia        Mohamed Shafeeq    3.0   18.0      0.0      38.0      0.0    12.66   9.0    4.0    2.0    5.0      1.0
  1361770        2       Kuwait     Malaysia            Sayed Monib    3.0   18.0      0.0      32.0      3.0    10.66   6.0    4.0    1.0    3.0      0.0
  1361770        2       Kuwait     Malaysia           Adnan Idrees    3.0   18.0      0.0      30.0      1.0    10.00   7.0    3.0    2.0    0.0      0.0
  1361770        2       Kuwait     Malaysia              MNM Aslam    4.0   24.0      0.0      19.0      1.0     4.75  12.0    2.0    0.0    0.0      0.0
  1361770        2       Kuwait     Malaysia            Shiraz Khan    4.0   24.0      0.0      14.0      1.0     3.50  13.0    1.0    0.0    0.0      0.0
  1284490        1       Kuwait      Bahrain            Nawaf Ahmed    2.0   12.0      0.0      17.0      0.0     8.50   4.0    2.0    0.0    1.0      0.0
  1284490        1       Kuwait      Bahrain           Naveed Fakhr    4.0   24.0      0.0      31.0      1.0     7.75  10.0    5.0    0.0    1.0      0.0
  1284490        1       Kuwait      Bahrain            Sayed Monib    3.0   18.0      0.0      33.0      2.0    11.00   9.0    1.0    4.0    0.0      0.0
  1284490        1       Kuwait      Bahrain              MNM Aslam    4.0   24.0      0.0      13.0      3.0     3.25  16.0    0.0    1.0    0.0      0.0
  1284490        1       Kuwait      Bahrain               ED Silva    4.0   24.0      0.0      15.0      1.0     3.75  14.0    1.0    0.0    2.0      0.0
  1284490        1       Kuwait      Bahrain            Shiraz Khan    3.0   18.0      0.0      13.0      1.0     4.33  10.0    0.0    1.0    0.0      0.0
  1284490        2      Bahrain       Kuwait            Imran Anwar    2.0   12.0      0.0      19.0      0.0     9.50   5.0    1.0    1.0    0.0      1.0
  1284490        2      Bahrain       Kuwait        S Veerapathiran    2.0   12.0      0.0      26.0      1.0    13.00   5.0    4.0    1.0    1.0      0.0
  1284490        2      Bahrain       Kuwait            Anasim Khan    2.0   12.0      0.0      28.0      1.0    14.00   3.0    6.0    0.0    0.0      1.0
  1284490        2      Bahrain       Kuwait      Abdul Majid Malik    1.0    6.0      0.0      18.0      0.0    18.00   1.0    3.0    0.0    2.0      1.0
  1284490        2      Bahrain       Kuwait           Sarfaraz Ali    2.3   15.0      0.0      23.0      0.0     9.20   4.0    2.0    1.0    0.0      0.0
  1284490        2      Bahrain       Kuwait            Ammad Uddin    1.0    6.0      0.0      10.0      0.0    10.00   2.0    0.0    1.0    0.0      0.0
  1284490        2      Bahrain       Kuwait            Junaid Aziz    1.0    6.0      0.0       4.0      2.0     4.00   3.0    0.0    0.0    1.0      0.0
  1176793        1       P.N.G.      Vanuatu                 J Kila    2.0   12.0      0.0      11.0      0.0     5.50   7.0    0.0    1.0    0.0      0.0
  1176793        1       P.N.G.      Vanuatu               N Pokana    4.0   24.0      0.0      20.0      1.0     5.00  16.0    1.0    1.0    2.0      0.0
  1176793        1       P.N.G.      Vanuatu                N Vanua    4.0   24.0      0.0      32.0      0.0     8.00   7.0    4.0    0.0    1.0      0.0
  1176793        1       P.N.G.      Vanuatu                 D Ravu    2.0   12.0      0.0       8.0      1.0     4.00   7.0    1.0    0.0    0.0      0.0
  1176793        1       P.N.G.      Vanuatu              CJA Amini    4.0   24.0      0.0      24.0      1.0     6.00   9.0    2.0    0.0    0.0      0.0
  1176793        1       P.N.G.      Vanuatu                JB Reva    2.0   12.0      0.0      22.0      0.0    11.00   2.0    2.0    0.0    0.0      1.0
  1074965        1       U.A.E.      Ireland        Mohammad Naveed    4.0   24.0      0.0      32.0      1.0     8.00  11.0    4.0    1.0    1.0      1.0
  1176793        1       P.N.G.      Vanuatu                L Siaka    2.0   12.0      0.0       7.0      2.0     3.50   6.0    0.0    0.0    0.0      0.0
  1074965        1       U.A.E.      Ireland            Amjad Javed    4.0   24.0      1.0      16.0      2.0     4.00  13.0    0.0    0.0    1.0      0.0
  1176793        2      Vanuatu       P.N.G.                SH Obed    4.0   24.0      0.0      32.0      1.0     8.00   7.0    0.0    2.0    0.0      0.0
  1074965        1       U.A.E.      Ireland             Ahmed Raza    3.0   18.0      0.0      31.0      0.0    10.33   8.0    2.0    3.0    0.0      0.0
  1176793        2      Vanuatu       P.N.G.               CC Blake    2.0   12.0      0.0      16.0      0.0     8.00   7.0    1.0    1.0    1.0      1.0
  1074965        1       U.A.E.      Ireland          Rohan Mustafa    1.0    6.0      0.0       8.0      0.0     8.00   4.0    2.0    0.0    0.0      0.0
  1176793        2      Vanuatu       P.N.G.               N Nipiko    2.0   12.0      0.0      22.0      0.0    11.00   7.0    2.0    2.0    1.0      0.0
  1074965        1       U.A.E.      Ireland           Imran Haider    4.0   24.0      0.0      38.0      1.0     9.50   9.0    2.0    3.0    0.0      0.0
  1176793        2      Vanuatu       P.N.G.              JW Chilia    3.2   20.0      0.0      25.0      0.0     7.50   6.0    3.0    0.0    0.0      0.0
  1074965        1       U.A.E.      Ireland            Zahoor Khan    4.0   24.0      0.0      27.0      2.0     6.75   9.0    1.0    1.0    1.0      0.0
  1176793        2      Vanuatu       P.N.G.               W Nalisa    4.0   24.0      0.0      29.0      1.0     7.25   7.0    0.0    2.0    1.0      0.0
  1074965        2      Ireland       U.A.E.              WB Rankin    3.0   18.0      0.0      16.0      3.0     5.33  12.0    3.0    0.0    1.0      0.0
  1074965        2      Ireland       U.A.E.               CA Young    4.0   24.0      0.0      19.0      1.0     4.75  16.0    0.0    2.0    1.0      0.0
  1384637        1      Ireland        India               MR Adair    4.0   24.0      0.0      36.0      1.0     9.00   8.0    1.0    3.0    2.0      0.0
  1074965        2      Ireland       U.A.E.             KJ O'Brien    4.0   24.0      0.0      37.0      1.0     9.25   8.0    6.0    0.0    3.0      0.0
  1384637        1      Ireland        India              JB Little    4.0   24.0      0.0      48.0      0.0    12.00   5.0    6.0    2.0    0.0      0.0
   356008        1     Pakistan  New Zealand          Mohammad Amir    3.0   18.0      0.0      23.0      1.0     7.66   7.0    3.0    0.0    0.0      0.0
  1074965        2      Ireland       U.A.E.            GH Dockrell    4.0   24.0      0.0      24.0      0.0     6.00  10.0    2.0    0.0    2.0      0.0
  1384637        1      Ireland        India            BJ McCarthy    4.0   24.0      0.0      36.0      2.0     9.00   7.0    2.0    2.0    3.0      0.0
   356008        1     Pakistan  New Zealand           Abdul Razzaq    3.3   21.0      1.0      17.0      2.0     4.85  13.0    3.0    0.0    0.0      0.0
  1074965        2      Ireland       U.A.E.               J Mulder    4.0   24.0      0.0      20.0      2.0     5.00  10.0    0.0    1.0    0.0      0.0
  1384637        1      Ireland        India               CA Young    4.0   24.0      0.0      29.0      1.0     7.25   4.0    3.0    0.0    0.0      0.0
   356008        1     Pakistan  New Zealand            Saeed Ajmal    4.0   24.0      0.0      24.0      0.0     6.00   7.0    0.0    1.0    0.0      0.0
  1074965        2      Ireland       U.A.E.            PR Stirling    1.0    6.0      0.0      18.0      0.0    18.00   3.0    0.0    3.0    0.0      0.0
  1384637        1      Ireland        India                B White    4.0   24.0      0.0      33.0      1.0     8.25   5.0    3.0    1.0    0.0      0.0
   356008        1     Pakistan  New Zealand          Shahid Afridi    4.0   24.0      0.0      17.0      1.0     4.25  14.0    1.0    0.0    1.0      0.0
  1145983        1  Afghanistan   Bangladesh       Mujeeb Ur Rahman    4.0   24.0      0.0      15.0      0.0     3.75  15.0    2.0    0.0    0.0      0.0
  1384637        2        India      Ireland              JJ Bumrah    4.0   24.0      1.0      15.0      2.0     3.75  16.0    0.0    0.0    1.0      0.0
   356008        1     Pakistan  New Zealand           Shoaib Malik    1.0    6.0      0.0       8.0      0.0     8.00   1.0    1.0    0.0    0.0      0.0
  1145983        1  Afghanistan   Bangladesh         Shapoor Zadran    4.0   24.0      0.0      42.0      1.0    10.50   8.0    6.0    1.0    1.0      0.0
  1384637        2        India      Ireland         Arshdeep Singh    4.0   24.0      0.0      29.0      1.0     7.25  13.0    2.0    2.0    1.0      0.0
   356008        1     Pakistan  New Zealand               Umar Gul    3.0   18.0      0.0       6.0      5.0     2.00  14.0    0.0    0.0    1.0      0.0
  1145983        1  Afghanistan   Bangladesh          Mohammad Nabi    4.0   24.0      0.0      19.0      2.0     4.75  10.0    0.0    1.0    0.0      0.0
  1384637        2        India      Ireland      M Prasidh Krishna    4.0   24.0      0.0      29.0      2.0     7.25  12.0    0.0    3.0    1.0      0.0
   356008        2  New Zealand     Pakistan               KD Mills    4.0   24.0      0.0      28.0      1.0     7.00  15.0    2.0    1.0    0.0      1.0
  1145983        1  Afghanistan   Bangladesh            Karim Janat    4.0   24.0      0.0      40.0      1.0    10.00   7.0    4.0    2.0    0.0      0.0
  1384637        2        India      Ireland           Ravi Bishnoi    4.0   24.0      0.0      37.0      2.0     9.25   7.0    2.0    2.0    1.0      0.0
   356008        2  New Zealand     Pakistan           JEC Franklin    2.0   12.0      0.0      19.0      0.0     9.50   5.0    2.0    0.0    0.0      0.0
  1145983        1  Afghanistan   Bangladesh            Rashid Khan    4.0   24.0      0.0      12.0      4.0     3.00  13.0    0.0    0.0    1.0      0.0
  1384637        2        India      Ireland      Washington Sundar    2.0   12.0      0.0      19.0      0.0     9.50   2.0    2.0    0.0    2.0      0.0
